host_is_superhost,cancellation_policy,instant_bookable,host_total_listings_count,neighbourhood_cleansed,latitude,longitude,property_type,room_type,accommodates,bathrooms,bedrooms,beds,bed_type,minimum_nights,number_of_reviews,review_scores_rating,review_scores_accuracy,review_scores_cleanliness,review_scores_checkin,review_scores_communication,review_scores_location,review_scores_value,price,bedrooms_na,bathrooms_na,beds_na,review_scores_rating_na,review_scores_accuracy_na,review_scores_cleanliness_na,review_scores_checkin_na,review_scores_communication_na,review_scores_location_na,review_scores_value_na,index
f,moderate,f,1.0,Excelsior,37.73,-122.41717,House,Entire home/apt,4.0,1.0,2.0,2.0,Real Bed,2.0,2.0,100.0,10.0,10.0,10.0,10.0,9.0,10.0,134.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17179869237
t,moderate,f,4.0,Western Addition,37.78654,-122.44271,House,Private room,6.0,1.0,1.0,4.0,Real Bed,1.0,16.0,99.0,10.0,10.0,10.0,10.0,10.0,9.0,275.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17179869238
f,strict_14_with_grace_period,t,7.0,Downtown/Civic Center,37.78583,-122.41636,Apartment,Entire home/apt,3.0,1.0,0.0,2.0,Real Bed,30.0,0.0,98.0,10.0,10.0,10.0,10.0,10.0,10.0,125.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,17179869239
t,flexible,f,5.0,Castro/Upper Market,37.75922,-122.44191,Serviced apartment,Entire home/apt,10.0,4.0,6.0,7.0,Real Bed,90.0,0.0,98.0,10.0,10.0,10.0,10.0,10.0,10.0,460.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,17179869240
t,moderate,t,4.0,Bernal Heights,37.74294,-122.4199,Condominium,Private room,2.0,1.0,1.0,1.0,Real Bed,4.0,99.0,96.0,10.0,10.0,10.0,10.0,9.0,9.0,60.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17179869241
f,flexible,f,2.0,Chinatown,37.79716,-122.40905,Apartment,Private room,2.0,1.0,1.0,1.0,Real Bed,1.0,22.0,88.0,10.0,10.0,10.0,10.0,9.0,9.0,150.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17179869242
t,strict_14_with_grace_period,f,1.0,Inner Sunset,37.75488,-122.46528,Condominium,Entire home/apt,4.0,1.0,2.0,2.0,Real Bed,2.0,13.0,100.0,10.0,10.0,10.0,10.0,10.0,9.0,365.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17179869243
t,moderate,t,1.0,Mission,37.75714,-122.4206,House,Private room,2.0,1.5,1.0,1.0,Real Bed,1.0,48.0,100.0,10.0,10.0,10.0,10.0,10.0,9.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17179869244
t,moderate,f,1.0,Mission,37.75725,-122.40931,Apartment,Entire home/apt,4.0,1.0,2.0,2.0,Real Bed,31.0,52.0,92.0,10.0,10.0,10.0,10.0,9.0,9.0,120.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17179869245
f,strict_14_with_grace_period,t,8.0,Noe Valley,37.75147,-122.43694,Apartment,Private room,4.0,2.5,2.0,2.0,Real Bed,30.0,1.0,100.0,10.0,10.0,10.0,10.0,10.0,10.0,225.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17179869246
f,strict_14_with_grace_period,t,4.0,Haight Ashbury,37.77107,-122.44874,Apartment,Private room,2.0,1.5,1.0,1.0,Real Bed,1.0,173.0,87.0,9.0,9.0,10.0,9.0,10.0,8.0,99.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17179869247
t,strict_14_with_grace_period,f,35.0,Chinatown,37.79075,-122.40882,Apartment,Entire home/apt,2.0,1.0,1.0,1.0,Real Bed,30.0,6.0,97.0,9.0,9.0,9.0,10.0,10.0,9.0,97.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17179869248
t,moderate,f,852.0,Noe Valley,37.75582,-122.43934,Condominium,Entire home/apt,4.0,2.0,2.0,2.0,Real Bed,30.0,0.0,98.0,10.0,10.0,10.0,10.0,10.0,10.0,225.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,17179869249
t,moderate,t,1.0,Western Addition,37.78342,-122.44457,Apartment,Entire home/apt,2.0,1.0,1.0,1.0,Real Bed,3.0,44.0,99.0,10.0,10.0,10.0,10.0,10.0,10.0,195.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17179869250
t,flexible,f,1.0,Mission,37.7649,-122.4214,Apartment,Private room,1.0,1.0,1.0,1.0,Real Bed,2.0,63.0,98.0,10.0,10.0,10.0,10.0,10.0,10.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17179869251
t,strict_14_with_grace_period,f,3.0,Marina,37.80166,-122.43068,Apartment,Entire home/apt,4.0,2.5,2.0,3.0,Real Bed,30.0,6.0,97.0,10.0,10.0,10.0,10.0,10.0,9.0,485.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17179869252
t,strict_14_with_grace_period,t,3.0,Mission,37.7519,-122.41101,Apartment,Private room,1.0,2.0,1.0,1.0,Real Bed,1.0,87.0,99.0,10.0,10.0,10.0,10.0,10.0,10.0,84.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17179869253
f,strict_14_with_grace_period,t,6.0,Parkside,37.74396,-122.49786,House,Private room,2.0,1.0,1.0,1.0,Real Bed,1.0,14.0,90.0,9.0,10.0,10.0,10.0,10.0,9.0,65.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17179869254
f,strict_14_with_grace_period,t,1.0,South of Market,37.77307,-122.40472,Apartment,Entire home/apt,2.0,1.0,0.0,1.0,Real Bed,4.0,7.0,89.0,10.0,9.0,10.0,10.0,9.0,9.0,145.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17179869255
t,strict_14_with_grace_period,f,2.0,Bernal Heights,37.74711,-122.41781,Condominium,Entire home/apt,2.0,1.0,1.0,1.0,Real Bed,4.0,94.0,96.0,10.0,10.0,10.0,10.0,10.0,9.0,149.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17179869256
f,strict_14_with_grace_period,t,165.0,Western Addition,37.77178,-122.42594,Apartment,Entire home/apt,2.0,1.0,1.0,1.0,Real Bed,30.0,0.0,98.0,10.0,10.0,10.0,10.0,10.0,10.0,164.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,17179869257
t,flexible,f,4.0,Downtown/Civic Center,37.78877,-122.4083,Boutique hotel,Private room,2.0,1.0,1.0,1.0,Real Bed,5.0,51.0,98.0,10.0,10.0,10.0,10.0,10.0,10.0,125.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17179869258
t,moderate,f,2.0,Ocean View,37.71969,-122.45163,Guest suite,Entire home/apt,2.0,1.0,1.0,1.0,Real Bed,3.0,225.0,97.0,10.0,10.0,10.0,10.0,9.0,10.0,125.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17179869259
f,strict_14_with_grace_period,f,1.0,Russian Hill,37.80081,-122.41678,Apartment,Entire home/apt,6.0,2.0,3.0,3.0,Real Bed,30.0,0.0,98.0,10.0,10.0,10.0,10.0,10.0,10.0,845.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,17179869260
t,strict_14_with_grace_period,t,4.0,Visitacion Valley,37.71297,-122.40053,Guest suite,Private room,4.0,1.0,1.0,2.0,Real Bed,2.0,155.0,96.0,10.0,10.0,10.0,10.0,9.0,10.0,120.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17179869261
f,strict_14_with_grace_period,f,44.0,Haight Ashbury,37.76444,-122.44713,Apartment,Entire home/apt,2.0,1.0,1.0,1.0,Real Bed,30.0,1.0,80.0,10.0,10.0,10.0,10.0,10.0,8.0,111.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17179869262
f,strict_14_with_grace_period,t,165.0,Western Addition,37.77038,-122.42589,Apartment,Entire home/apt,2.0,1.0,1.0,1.0,Real Bed,30.0,0.0,98.0,10.0,10.0,10.0,10.0,10.0,10.0,167.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,17179869263
f,strict_14_with_grace_period,f,67.0,Downtown/Civic Center,37.78897,-122.40955,Hotel,Private room,4.0,1.0,0.0,2.0,Real Bed,1.0,17.0,99.0,10.0,10.0,10.0,10.0,10.0,10.0,225.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17179869264
f,moderate,t,1.0,Western Addition,37.78647,-122.42258,Condominium,Entire home/apt,2.0,1.0,1.0,1.0,Real Bed,30.0,6.0,97.0,9.0,10.0,10.0,10.0,9.0,9.0,150.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17179869265
f,flexible,f,2.0,Outer Sunset,37.76186,-122.48403,Apartment,Private room,2.0,1.0,1.0,1.0,Real Bed,30.0,47.0,98.0,10.0,10.0,10.0,10.0,10.0,10.0,85.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17179869266
t,flexible,t,2.0,Pacific Heights,37.79364,-122.4231,Guest suite,Entire home/apt,4.0,1.0,1.0,2.0,Real Bed,1.0,151.0,99.0,10.0,10.0,10.0,10.0,10.0,10.0,299.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17179869267
t,moderate,f,7.0,Potrero Hill,37.7624,-122.40502,House,Private room,2.0,1.0,1.0,1.0,Real Bed,1.0,157.0,99.0,10.0,10.0,10.0,10.0,10.0,10.0,187.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17179869268
f,strict_14_with_grace_period,f,1.0,South of Market,37.77102,-122.42263,Loft,Entire home/apt,3.0,1.0,1.0,1.0,Real Bed,3.0,8.0,100.0,10.0,10.0,10.0,10.0,10.0,10.0,750.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17179869269
f,strict_14_with_grace_period,t,165.0,Marina,37.80031,-122.42589,Apartment,Entire home/apt,2.0,1.0,1.0,1.0,Real Bed,30.0,0.0,98.0,10.0,10.0,10.0,10.0,10.0,10.0,174.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,17179869270
t,strict,f,852.0,Chinatown,37.79104,-122.40808,Apartment,Entire home/apt,2.0,1.0,1.0,1.0,Real Bed,30.0,0.0,98.0,10.0,10.0,10.0,10.0,10.0,10.0,166.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,17179869271
f,moderate,f,4.0,Excelsior,37.72437,-122.41727,House,Private room,2.0,1.0,1.0,1.0,Real Bed,1.0,3.0,100.0,9.0,10.0,10.0,10.0,9.0,9.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17179869272
f,moderate,t,5.0,Nob Hill,37.79141,-122.4112,Apartment,Private room,2.0,1.0,1.0,1.0,Real Bed,1.0,37.0,94.0,10.0,10.0,10.0,10.0,10.0,9.0,129.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17179869273
f,moderate,f,4.0,Haight Ashbury,37.76804,-122.44948,Apartment,Private room,2.0,1.0,1.0,1.0,Real Bed,2.0,10.0,100.0,10.0,10.0,10.0,10.0,10.0,10.0,75.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17179869274
f,moderate,f,1.0,Noe Valley,37.74222,-122.42838,Apartment,Entire home/apt,2.0,1.0,1.0,1.0,Real Bed,30.0,0.0,98.0,10.0,10.0,10.0,10.0,10.0,10.0,175.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,17179869275
t,moderate,f,2.0,Castro/Upper Market,37.76182,-122.42654,Guest suite,Entire home/apt,4.0,1.0,1.0,1.0,Real Bed,2.0,42.0,99.0,10.0,10.0,10.0,10.0,10.0,9.0,235.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17179869276
f,flexible,f,25.0,North Beach,37.79926,-122.40476,Bed and breakfast,Shared room,4.0,0.0,1.0,4.0,Real Bed,1.0,111.0,93.0,10.0,9.0,10.0,10.0,10.0,10.0,38.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17179869277
f,moderate,f,1.0,Parkside,37.73829,-122.50461,Guest suite,Entire home/apt,2.0,1.0,1.0,1.0,Real Bed,2.0,85.0,96.0,10.0,10.0,10.0,10.0,10.0,10.0,110.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17179869278
f,flexible,f,3.0,Bernal Heights,37.74539,-122.41725,House,Entire home/apt,9.0,2.0,3.0,4.0,Real Bed,2.0,3.0,100.0,10.0,9.0,10.0,10.0,10.0,10.0,250.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17179869279
t,moderate,f,7.0,Potrero Hill,37.76108,-122.40545,House,Private room,2.0,1.0,1.0,1.0,Real Bed,1.0,4.0,100.0,10.0,10.0,10.0,10.0,10.0,10.0,150.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17179869280
t,flexible,t,4.0,Visitacion Valley,37.71456,-122.39917,Apartment,Entire home/apt,6.0,2.0,3.0,3.0,Real Bed,31.0,0.0,98.0,10.0,10.0,10.0,10.0,10.0,10.0,148.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,17179869281
f,strict_14_with_grace_period,t,1.0,Downtown/Civic Center,37.78114,-122.42174,Condominium,Entire home/apt,2.0,1.0,1.0,1.0,Real Bed,60.0,0.0,98.0,10.0,10.0,10.0,10.0,10.0,10.0,115.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,17179869282
t,flexible,f,3.0,South of Market,37.77154,-122.40481,Apartment,Private room,2.0,1.0,1.0,1.0,Real Bed,3.0,2.0,100.0,10.0,10.0,10.0,10.0,10.0,10.0,175.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17179869283
f,flexible,f,25.0,North Beach,37.79845,-122.40478,Bed and breakfast,Shared room,4.0,10.0,1.0,4.0,Real Bed,1.0,177.0,95.0,10.0,9.0,10.0,10.0,10.0,10.0,38.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17179869284
f,strict_14_with_grace_period,f,1.0,Castro/Upper Market,37.76794,-122.43906,Bungalow,Entire home/apt,4.0,1.5,2.0,3.0,Real Bed,5.0,7.0,100.0,9.0,10.0,10.0,10.0,10.0,9.0,550.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17179869285
t,flexible,t,2.0,Outer Mission,37.73303,-122.44208,Apartment,Entire home/apt,4.0,1.0,1.0,3.0,Real Bed,30.0,0.0,98.0,10.0,10.0,10.0,10.0,10.0,10.0,248.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,17179869286
t,moderate,f,3.0,Bernal Heights,37.74625,-122.42361,Condominium,Private room,2.0,1.0,1.0,1.0,Real Bed,3.0,39.0,100.0,10.0,10.0,10.0,10.0,10.0,10.0,195.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17179869287
f,moderate,f,2.0,North Beach,37.80313,-122.40729,Apartment,Entire home/apt,3.0,1.0,2.0,2.0,Real Bed,30.0,0.0,98.0,10.0,10.0,10.0,10.0,10.0,10.0,169.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,17179869288
f,strict_14_with_grace_period,f,87.0,Downtown/Civic Center,37.78415,-122.41147,Apartment,Entire home/apt,2.0,1.0,0.0,1.0,Real Bed,30.0,2.0,70.0,7.0,9.0,10.0,10.0,8.0,8.0,75.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17179869289
f,strict_14_with_grace_period,t,165.0,Western Addition,37.78407,-122.43608,Apartment,Entire home/apt,2.0,1.0,1.0,1.0,Real Bed,30.0,0.0,98.0,10.0,10.0,10.0,10.0,10.0,10.0,150.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,17179869290
f,super_strict_30,t,27.0,Haight Ashbury,37.76561,-122.44606,House,Entire home/apt,2.0,1.0,0.0,1.0,Real Bed,30.0,0.0,98.0,10.0,10.0,10.0,10.0,10.0,10.0,135.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,17179869291
t,strict_14_with_grace_period,f,2.0,Bernal Heights,37.73822,-122.41346,House,Entire home/apt,6.0,2.0,3.0,3.0,Real Bed,30.0,0.0,98.0,10.0,10.0,10.0,10.0,10.0,10.0,275.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,17179869292
f,flexible,f,1.0,Excelsior,37.72063,-122.42917,House,Private room,2.0,1.0,1.0,1.0,Real Bed,1.0,144.0,94.0,10.0,9.0,10.0,10.0,9.0,9.0,60.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17179869293
t,strict_14_with_grace_period,f,2.0,Western Addition,37.77779,-122.43207,Condominium,Private room,2.0,1.0,1.0,1.0,Real Bed,1.0,34.0,99.0,10.0,10.0,10.0,10.0,10.0,10.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17179869294
f,flexible,f,43.0,Nob Hill,37.79139,-122.41775,House,Shared room,1.0,1.0,1.0,1.0,Real Bed,30.0,1.0,100.0,10.0,10.0,10.0,10.0,10.0,10.0,33.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17179869295
f,flexible,f,25.0,North Beach,37.79909,-122.40631,Bed and breakfast,Shared room,4.0,0.0,1.0,4.0,Real Bed,1.0,94.0,97.0,10.0,10.0,10.0,10.0,10.0,10.0,38.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17179869296
f,strict_14_with_grace_period,t,1.0,Outer Richmond,37.78346,-122.48188,Apartment,Entire home/apt,6.0,2.0,2.0,2.0,Real Bed,2.0,0.0,98.0,10.0,10.0,10.0,10.0,10.0,10.0,257.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,17179869297
t,moderate,t,1.0,Outer Sunset,37.74905,-122.50583,Guest suite,Entire home/apt,2.0,1.0,1.0,1.0,Real Bed,2.0,52.0,99.0,10.0,10.0,10.0,10.0,10.0,10.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17179869298
t,moderate,f,2.0,South of Market,37.78786,-122.39325,Loft,Entire home/apt,2.0,1.5,1.0,0.0,Real Bed,3.0,52.0,98.0,10.0,10.0,10.0,10.0,10.0,9.0,325.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17179869299
f,strict_14_with_grace_period,f,3.0,Western Addition,37.77198,-122.43146,Guest suite,Entire home/apt,3.0,1.0,0.0,2.0,Real Bed,1.0,62.0,98.0,10.0,10.0,10.0,10.0,10.0,9.0,132.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17179869300
f,flexible,t,1.0,South of Market,37.77962,-122.40505,Apartment,Private room,1.0,1.0,1.0,1.0,Real Bed,31.0,0.0,98.0,10.0,10.0,10.0,10.0,10.0,10.0,55.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,17179869301
f,moderate,t,4.0,Ocean View,37.717,-122.46735,House,Private room,4.0,1.0,1.0,3.0,Real Bed,1.0,281.0,82.0,9.0,8.0,10.0,10.0,9.0,9.0,60.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17179869302
f,flexible,t,2.0,Bayview,37.72031,-122.39369,Apartment,Private room,2.0,1.0,1.0,1.0,Real Bed,1.0,0.0,98.0,10.0,10.0,10.0,10.0,10.0,10.0,51.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,17179869303
t,strict_14_with_grace_period,f,2.0,Castro/Upper Market,37.75974,-122.43988,Apartment,Entire home/apt,8.0,2.0,3.0,6.0,Real Bed,3.0,54.0,97.0,10.0,10.0,10.0,10.0,10.0,10.0,525.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17179869304
f,strict_14_with_grace_period,f,2.0,Western Addition,37.77753,-122.4324,Apartment,Private room,1.0,1.0,1.0,1.0,Real Bed,30.0,0.0,98.0,10.0,10.0,10.0,10.0,10.0,10.0,53.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,17179869305
f,moderate,t,28.0,Downtown/Civic Center,37.78726,-122.40955,Apartment,Private room,2.0,1.0,1.0,1.0,Real Bed,1.0,56.0,90.0,10.0,9.0,10.0,9.0,10.0,9.0,110.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17179869306
t,moderate,f,852.0,North Beach,37.79807,-122.40584,Apartment,Entire home/apt,4.0,1.0,2.0,2.0,Real Bed,30.0,0.0,98.0,10.0,10.0,10.0,10.0,10.0,10.0,191.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,17179869307
t,moderate,f,2.0,Castro/Upper Market,37.75855,-122.4453,House,Private room,2.0,1.0,1.0,1.0,Real Bed,1.0,487.0,99.0,10.0,10.0,10.0,10.0,10.0,10.0,111.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17179869308
f,strict_14_with_grace_period,f,67.0,Downtown/Civic Center,37.78873,-122.40998,Hotel,Private room,4.0,1.0,0.0,2.0,Real Bed,1.0,15.0,97.0,10.0,10.0,10.0,10.0,10.0,9.0,177.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17179869309
t,strict_14_with_grace_period,t,1.0,Castro/Upper Market,37.75698,-122.43951,House,Private room,2.0,1.0,1.0,1.0,Real Bed,2.0,225.0,99.0,10.0,10.0,10.0,10.0,10.0,10.0,125.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17179869310
f,moderate,f,2.0,Bernal Heights,37.74663,-122.41696,House,Entire home/apt,2.0,1.0,1.0,2.0,Real Bed,7.0,5.0,100.0,10.0,10.0,10.0,10.0,10.0,9.0,195.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17179869311
t,flexible,t,37.0,Chinatown,37.79028,-122.4081,Boutique hotel,Private room,2.0,1.0,1.0,1.0,Real Bed,2.0,2.0,100.0,10.0,10.0,10.0,10.0,10.0,9.0,250.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17179869312
f,strict_14_with_grace_period,f,2.0,Mission,37.74803,-122.42458,Apartment,Entire home/apt,4.0,1.0,2.0,2.0,Real Bed,6.0,3.0,100.0,10.0,10.0,10.0,10.0,9.0,9.0,219.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17179869313
t,moderate,t,2.0,Noe Valley,37.74672,-122.43613,House,Private room,2.0,1.0,1.0,1.0,Real Bed,2.0,6.0,96.0,10.0,10.0,9.0,9.0,9.0,10.0,225.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17179869314
f,strict_14_with_grace_period,f,2.0,Noe Valley,37.74667,-122.43487,House,Entire home/apt,8.0,4.0,4.0,4.0,Real Bed,3.0,0.0,98.0,10.0,10.0,10.0,10.0,10.0,10.0,1200.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,17179869315
t,strict_14_with_grace_period,f,4.0,Castro/Upper Market,37.76896,-122.43707,Condominium,Private room,2.0,1.0,1.0,1.0,Real Bed,1.0,38.0,98.0,10.0,10.0,10.0,9.0,10.0,10.0,189.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17179869316
t,flexible,t,5.0,Parkside,37.74657,-122.47787,House,Private room,3.0,2.0,1.0,2.0,Real Bed,30.0,76.0,97.0,10.0,10.0,10.0,10.0,9.0,10.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17179869317
t,strict_14_with_grace_period,f,1.0,Mission,37.75203,-122.42254,Apartment,Entire home/apt,3.0,1.0,0.0,2.0,Real Bed,1.0,206.0,93.0,10.0,10.0,10.0,10.0,10.0,9.0,178.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17179869318
f,flexible,t,1.0,Inner Richmond,37.7791,-122.472,Guest suite,Entire home/apt,3.0,1.0,1.0,2.0,Real Bed,2.0,68.0,91.0,10.0,10.0,10.0,10.0,9.0,9.0,84.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17179869319
f,flexible,f,162.0,Downtown/Civic Center,37.77766,-122.41876,Apartment,Entire home/apt,4.0,1.0,1.0,1.0,Real Bed,30.0,1.0,100.0,10.0,10.0,8.0,10.0,10.0,10.0,219.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17179869320
f,strict_14_with_grace_period,t,165.0,South of Market,37.77626,-122.41631,Apartment,Entire home/apt,2.0,1.0,1.0,1.0,Real Bed,30.0,0.0,98.0,10.0,10.0,10.0,10.0,10.0,10.0,150.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,17179869321
f,moderate,f,1.0,Bernal Heights,37.74338,-122.41795,House,Entire home/apt,5.0,1.0,2.0,3.0,Real Bed,3.0,19.0,100.0,10.0,10.0,10.0,10.0,10.0,10.0,256.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17179869322
f,moderate,t,4.0,Russian Hill,37.79979,-122.41278,House,Private room,2.0,1.0,1.0,1.0,Real Bed,1.0,5.0,96.0,10.0,9.0,10.0,10.0,10.0,10.0,180.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17179869323
f,flexible,f,1.0,Western Addition,37.77624,-122.4233,House,Entire home/apt,4.0,2.0,1.0,2.0,Real Bed,30.0,1.0,100.0,10.0,10.0,10.0,10.0,10.0,10.0,163.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17179869324
f,moderate,f,2.0,Noe Valley,37.75477,-122.42709,Loft,Entire home/apt,3.0,1.0,1.0,2.0,Real Bed,30.0,17.0,99.0,10.0,9.0,10.0,10.0,10.0,10.0,169.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17179869325
f,strict_14_with_grace_period,t,165.0,Western Addition,37.77118,-122.42542,Apartment,Entire home/apt,2.0,1.0,1.0,1.0,Real Bed,30.0,0.0,98.0,10.0,10.0,10.0,10.0,10.0,10.0,157.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,17179869326
